,id,text,sent
70,2306191,"Были в отеле в начале октября 2021 года, с размещением проблем не было, заселили быстро и в номер, какой был оплачен.
В целом отель понравился, но есть и минусы, самой большой для нас - это заход в море, крупная и мелкая галька, которая на волнах бьет по ногам, хотя сам пляж песочный Еще минус - это отсутствие разнообразия еды на шведском столе, каждый день все повторяется. Но если вы пойдете в A la kart, то там отличная еда и нерасторопные официанты.
Теперь о плюсах - не  смотря на каждый день повторяющуюся еду, выбор был большой - салаты (мы ели овощные, они отличные, майонезные не пробовали), горячее (рыба на гриле, мясо, котлеты, запеканки и т.п.), большой выбор сладкого, фрукты (яблоки, апельсины, виноград, сливы, арбузы). Отдельный плюс кофейне на 2 этаже, там просто отличный турецкий кофе. Номера хорошего размера, но убирают их плохо, постоянно на полу оставались волосы и мусор.",pos
71,2305980,"Вместо предисловия. Впервые этот отель посетила моя супруга с детьми в 2019 году. Но отзыв я оставлю свой, как впервые посетивший этот отель.

1) Трансфер.
Добирались до отеля из Москвы так как с Санкт-Петербурга рейс стоит кратно дороже. Оператор PEGAS. Мы заказали персональный трансфер до отеля у своего турагента за 70$. По прилету нас встретили с табличкой и проводили до такси. Комфортный минивен на 7 мест с кондиционером и бесплатным лимонадом. Доехали до отеля примерно за 1,5 часа.
2) Заселение. 
На ресепшене без проволочек выдали ключи от номеров. (Мы заказывали 2 стандартных номера. В одном отдыхал я супруга и дочь, а во втором двое старших сыновей). Нас поселили в корпус Camomille (Ромашка), которое находится с краю территории отеля. Оба номера с видом на море и бассейны. Не люблю описывать номера. Все довольно современно и комфортно. Телевизоры ЖК (мы брали детям мультики записанные на HDD) есть несколько российских каналов. Хорошие балконы - вечером сидеть одно удовольствие т.к. под окном растут сосны. 
3) Пляж. 
К пляжу вопросов нет. Мы ехали исключительно на море. Море чистое и теплое - будто купаешься в киселе. Мелкая галька. Мы об этом знали. За 500р можно купить аквасоки в местной лавке и проблема гальки решена. Заход в море удобный. Огромный плюс это наличие небольшого пирса с которого можно понырять. Так же на пирсе полно лежаков на которых можно позагорать.
4) Бассейны.
Тут кратко. Я не еду на море чтоб купаться в бассейне. Бассейнов 2 - большой взрослый и для малышей. Есть аквагорки - детям они понравились.
5) Территория.
Территория отеля очень ухоженная, большая и красивая. Садовники работают днем и ночью. 
6) Питание.
Тут как-то сложно мне давать оценку, но супруга говорит в доковидную эпоху, питание было чуть лучше. AI есть AI. Хоть турки и старались разнообразить меню, но очереди были только за катрошкой-фри. Я не придирчив к еде. По мне твердая 4ка. Отдельно хочу отметить посещение Аля-карт в ресторане Венеция. Мы использовали свой купон аля-карт вечером на кануне отъезда. Это был самый бомбический ужин за весь отдых. На столько все вкусно было приготовлено - от салата до пиццы и придоблено очень вкусным вином, которое явно было не из меню ""все включено"". В общем в любое время суток до 1:30 есть что покушать. 
7) Анимация.
Тут твердая 5. Ребята молодцы и не дают никому заскучать. Детская анимация тоже - большие молодцы.
8) Персонал.
Персоналу отеля ставлю 5. Тут вообще вопросов нет. Вежливы и улыбчивы. Обращаю внимание что политической повестки в отеле нет или она жестко пресекается службой безопасности отеля. Служба спасения - всегда на своих местах у бассейна и моря. Это 5+. 
9) Алкоголь.
Этот пункт для тех кто его употребляет. Скажу честно: по системе ""все-включено"" пиво и вино ни о чем. Про джин, виски и водку ничего сказать не могу так как не пью такое. Сразу добавлю что в зоне прилета аэропорта Антальи, где получают багаж, есть свой дьютифри, который дешевле чем в Домодедово. Для сравнения 1л бутылка Мартини в Домодедово стоит 15 $ а в дьюти-фри Анталии уже 11 $. Поэтому если вы придирчивы к качеству алкоголя, то несомненно его берите с собой. Так как купить его недалеко от отеля проблематично. На SOHO базаре недалеко от отеля все магазины с плавающими ценниками. Нам даже пытались впарить 1л Мартини за 1800 лир а это почти 6000 рублей.
10) Шоппинг.
В районе этого отеля его нет - местный базар это филиал алиэкспресс. Лишь на первом этаже есть магазин с настоящими турецкими товарами - одеждой и т.д. Тут лучше купите тур у представителя туроператора и сгоняйте в Анталию.
11) Представитель оператора PEGAS (сопровождение)
Ставлю + представителю оператора Вениамину. На встрече все разжевал и все объяснил. На связи 24 часа в сутки. У Вениамина можно приобрести массу экскурсий на любой вкус и кошелек. 

PS. Отдельная благодарность Анне из ""Мир путешествий"" (г.Волхов). За организацию самого тура и персонального трансфера в обе стороны.",pos
72,2305649,"Отдыхали с 24.08 по 03.09.22.Почитав отзывы за этот год и прошлый,рассчитывала на худшее и была приятно удивлена. Начнём сначала. Путёвка была от Пегас, трансфер-автобусы были клёвые,с кондеем,все отлично. До отеля ехать 1.40,но мы с детьми спали всю дорогу туда и обратно. Поэтому для нас удалённость от аэропорта не сыгнала значения. На ресепшене приятный персонал, улыбнулась, вежливо попросила по возможности бунгало и нам дали тюльпан (второе бунгало от ресепшена). Кстати, друзья прилетели на 2 дня позже и им дади номер в нашем бунгало, просто вежливо попросив. Номер чудесный, вид шикарный на море, бассейн и красивую сосну. Уборка...у нас всё было хорошо, убирали каждый день, несколько раз оставляла чаевые, крутили лебедей, сердца и пополнили мини-бар. Далее, лежаки всегда найти можно у моря и бассейна, как и место в столовой. Мы отдыхали семером и даже на нашу компанию поиск стола в ресторане не занимал более 1 минуты. Лежаки да, занимали утром, тк нас много. Но на 2-3 х человек всегда найти лежаки можно, что у моря, что у бассейна. Очереди за мороженом и картошкой фри, да были, но не более 1-2 минут, всё быстро и кстати, вкусно. Еда в ресторанах тоже вкусная. Да были блюда не очень, но процентов 90 еды очень вкусная. За 10 дней еда не надоела. Я не знаю, что едят люди дома, которые пишут, что еда так себе, наверное рябчиков жареных. Мы всегда находили что вкусно поесть и дети тоже всегда находили себе еду по вкусу. Домой конечно же привезли пару лишних кг. :)))) Хотя если вы едите на отдых за тем, чтоб пожрать,то может вам и не сюда. Алкоголь,так себе,не очень, местный. Но мы особо и не пили, поэтому нам и этого хватало. Персонал вежливый, приятный, у многих отличное знание русского и отличный юмор. Отношение к русским отличное. Территория  красивая, ухоженная, чистая. Бассейн и горки: наши детям 6 и 9 лет, горки обожали, каждый день ходили на часок-другой на горки. Анимация, ну наверное на 4,но нам она и не интересна была. В мини-клуб не ходили. Брали поездку сплав по горной реке+баги, очень понравилось, но простовато в это время года, для тех кто с детьми подходит, для экстрималов нет.  За 10 дней в отеле минусов не нашли, только гид от Пегаса перебесил, но отзыв не о них. Отель однозначно буду всем рекомендовать всем. 
Спасибо Джустиниано за чудесный отдых и эмоции на год вперёд.",pos
73,2305540,"Приехали рано утром, зарегистрировались, получили браслеты, оставили вещи в комнате для багажа(там же есть раздевалка чтобы переодеться, и весы чтобы взвешать багаж-2$,там можно запаковать чемодан 5$), далее пошли на поздний завтрак и на море! 
Пляжные полотенца выдают под депозит 5 евро с человека. Замена пляжных полотенец в понедельник,среду и пятницу(сдаёте и на след утро приходите за чистыми).
WiFi работает,но не везде,например на пляже уже не ловит практически,на неделю 14 евро стоит на одно устройство. Есть конференц зал,там бесплатный WiFi.
В главном корпусе есть кофемашина,магазины(меха,недвижимость,парфюм, обычный магазин). Так же на территории есть bazaar, там можно купить все для отдыха если срочно нужно(солнцезащитные средства,купальники,круги,матрасы,нарукавники,набор детский для игры в песке)одежда,сумки,обувь и сувениры,в общем если приехали и все это нужно в 1 день,то можно там купить всё необходимое.
В 14:00 заселение,нас заселили на 10 минут раньше. 
Номер хороший,но к сожалению не совсем чистый. На двери разводы,на обоях возле мусорного ведра грязь(будто кинули в мусорку что то и попали в стену),так же грязные зеркала. Номер конечно убрали перед нашим заселением,но не полностью как видно на фото(загрузила эти фотографии). 
Постельное и полотенца не меняли за неделю ни разу. Только выносили мусор. Но это наверное единственный минус во всем отзыве)
Питание хорошее, разнообразное достаточно. Конечно все повторяется,но я думаю в большинстве отелях так же. Главное что все вкусно.
Персонал приветливый и вежливый!!!
На территории отеля 3 бассейна,горки. Несколько ресторанов и кафе(бар). Так же есть кафе где выдают мороженое,гамбургеры,картошку фри и местную выпечку. Пиво,вино,кофе,вода,местный сок,газировка и некоторые коктейли-бесплатно. На баре есть меню,там  написаны все цены(что платно,а что бесплатно).
Пляж хороший,песок переходящий ближе к берегу в гальку,вход плавный.  Мы не покупали спец.тапочки,нормально заходили. Но наверное чтобы было комфортнее нужно приобрести их. Каждый вечер на пляже убирают урны,протирают столики,так же днем на пляже и бассейне дежурит спасатель. 
Из развлечений:
Есть детский мини клуб,он работает днём,а вечером аниматоры собирают детей и для них на сцене проходит специальная программа с 20:30 до 21:30 примерно. Затем уже начинается программа для взрослых(дискотека,бинго,приглашённые артисты или аниматоры сами ведут концерт-это разные конкурсы где участвуют гости отеля),так же днём взрослые могут поиграть в дартс,волейбол и другие развлечения присутствуют. 
За пределами отеля есть торговый центр soho bazaar outlet, до него идти 3 минуты. Мы покупали все подарки и одежду именно там. Очень удобно, вечером после ужина ходили туда. Когда вы едете в отель,по пути вы увидите другой рынок возле отеля club aqua plaza, там особо делать нечего. Если хотите сходить на большой(огромный) рынок,то тогда нужно дойти до alara grand bazaar, там есть указатели. Идти не долго! Минут 7. Там рядом детская площадка. 
В общем отель нам понравился, всё есть, поехали бы туда ещё раз.",pos
74,2305383,"Отдыхала с сестрой и друзьями с 03.09 по 14.09, компания наша состояла из 8 человек. Читала перед поездкой отзывы и была немного смущена плохими отзывами. Но все оказалось не так печально! Отдыхом мы остались довольны! Нам было весело. Прекраснейшая, ухоженная территория, за  которой ухаживают постоянно. Все чисто, красиво. По территории гуляют павлины и бегают ежики. Во всех зонах висят антисептики. Многие писали про плохую уборку, у нас таких проблем не было. Мы жили в бунгало, номер 2221. Просили при бронировании номер с балконом( бронировали  через Fun-Sun, о них скажу позже), нам такой и предоставили. Вид с балкона был просто завораживающий, на территорию бассейна и море. Убирался номер каждый день, довольно таки хорошо, делали нам лебедей и вееры на кроватях.  Полотенца меняли каждый день, постель поменяли через неделю. Персонал вежливый, улыбчивый, очень доброжелательный.  Горничные в том числе. Море чистейшее, за пляжем следят, убирают. Здорово придумали с заходом по мостикам с перилами. Я была в коралках, ( что советую всем), друзья заходили в море и с мостиков, и с пирса и просто с берега. Большого дискомфорта не было.
В отеле жили и немцы, и поляки и белорусы и казахи и украинцы. Всё мирно-мило, дружелюбно. Никто никого не напрягал.
Теперь о том, что шокировало, и что хотелось бы, чтоб изменили. Шокировали платные коктейли! Много читала про это, и сомневалась...нет, есть платные! И это в отеле 5*!!!! Бесплатные есть, но мало в дневное время. И основные платные.  Заказывали на 10 $ пина коладу, это жесть! Ее делать вообще не умеют! Плюхнули в джин какого то взбитого месива и посчитали это Пиной. Наповал убил платный   алкоголь на WHITE  PARTY. Такого я еще нигде не видела. Для 5*, считаю этот просто позором! 10$ ,бутылка мохито..
Еда тоже, оставила желать лучшего. Одна курица в разных вариациях и иногда индейка. Была и рыбка. О говядине и баранине даже мечтать не приходилось. ( курицу теперь год есть не смогу). Вроде и полно еды, но с разнообразием не ахти. Как-то удивительно для 5*ка. Есть с чем сравнивать. Анимация хорошая, ведущие замечательные. 
Что касается туроператора FUN-SUN, огромное  спасибо девочкам, которые с нами работали! Постаралась на славу! Все пожелания исполнили, всегда были на связи, всегда давали дельные советы и рекомендации.  Абсолютнейшие профессионалы! А вот отельного гида, рекомендую поменять! Имя, к сожалению, не запомнила, в очках парень. Сначала был вежлив и улыбчив, но как только понял, что нас не интересуют никакие его  предложения по экскурсиям, человека как подменили. Стал дерзить, грубо отвечать на вопросы. Спросила, как часто он будет в отеле, ответил, что вообще не будет больше, а был каждое утро..даже здороваться с ним не хотелось.  А мы на пляже брали экскурсии у ребят, и очень ими довольны. 
Особенно вечерняя прогулка на яхте! Это что-то! Всем рекомендую!  А то, что предлагал гид, нас не интересовало, потому что много где были раньше, а кое -что мы и без него купили. 
При катании на катере на банане, на пляже, обманывают! Вместо заявленного часа, катают 30 мин. Деньги за оставшиеся 30 мин. не возвращают. 
На территории есть небольшие бутики. Сумками торгует Настя, прекрасная девушка! Текстилем Лиля, очень доброжелательная дама! 
Мороженое бесплатное до 16 ч. Потом можно купить в брикетах, у входа в бутики.
Спа- прелесть!
В общем целом,  мы классно отдохнули!  Отель рекомендую!",pos
75,2305230,"Приехали в этот отель на мое день рождения, турагенство заранее известило отель и моем предпочтении по номеру. Номер нам предоставили в бунгало на 1 этаже напротив бассейна, номер выше всяких похвал большой, удобно расположен. Нам с мужем очень понравился. Отель в целом понравился, очень вежливый персонал и на рецепшн и в барах а так же анимационная команда. Территория красивая, большая, анимация очень хорошая. Я в Турции в 5 раз есть с чем сравнить. Питание немного однообразное но и отель не стоит безумных денег поэтому мы и не ждали омаров и крабов. Единственный минус лежаки нужно занимать в 6 утра,  наверно если бы было немного больше лежаков такой ситуации не было.  А да и конечно от отеля было поздравление с днем рождения , корзина фруктов и бутылочка вина с поздравительной открыткой) В целом отдыхом довольны отель понравился, много отдыхающих в отеле по несколько раз приезжают в него",pos
76,2305029,"Джустиниано в целом хороший отель, но есть пару слабых моментов: это уборка в номерах (мы заехали у нас даже пол не подмели и не помыли все было в волосах и песке, аналогичная проблема была у второй семьи). Подходили на ресепшен, с просьбой поменять или убрать хотя бы номер, персонал в отеле вообще не заинтересован и не желает вникать в проблемы и помогать. Постель поменяли нам один раз в 10 дней (тур был на 11 ночей).
Ещё один существенный минус - это интернет, wi-fi, его не было. При подключении платного wi-fi ловил в определённых местах, постоянно вылетал.
В целом отель хороший, нам всем понравился и дети были в восторге.

Территория зеленая, ухоженная.
Пляж песчаный с хорошим заходом в море.
Анимация для детей отличная, стараются.",neg
77,2304670,"Автор отзыва не дал развернутого описания об отдыхе в отеле.
Я хочу более детально поделиться своими впечатлениями об отдыхе в отеле.",pos
78,2304257,"Прилетели чётко по расписанию, Туркиши не подвели, питание, вино, мультики-все как всегда шикарно, до отеля добирались 1.30,были вторые по списку, плюс делали остановку  на 15 мин.
При бронировании тура уточняла и доплачивала за номер в главном корпусе, так же положила денежку в паспорт (все как полагается) и получили шикарный номер с современным ремонтом, новым санузлом и всем работающим! Уборка каждый день, полотенца меняли, оставляли денежку и все всегда было убрано!
На счёт питания-не понимаю тех кто пишет что есть нечего. Хочется спросить у таких-а дома вы тоже 365 дней в году питаетесь новыми блюдами???Сыры,овощи,зелень,мясо,рыба всегда, баклажаны,кабачки,рагу, шаурма, лепешки с мясом,куча выпечки, сладостей-и это только что запомнилось, остальное даже не успели попробовать за 8 дней. За счёт перекусов на пляже пропускали обеды, котлеты из гамбургеров с овощами-вот и отличный обед)))Лепёшки с говядиной, сыром-тоже вкусные! На счёт алко -пиво,вино на любителя, раки конечно-же со льдом мммм, ромджинвиски не пробовала. Газировка, всякие сиропы в них, сладкая водичка-стандартный набор для турецкого отеля. Я страдала по кофе.Хороший был только в пекарне с 14.00.В остальных местах-кофе из автомата,любой.но конечно-же хтмозный и с сахаром(((
Мороженое давали с 12,сколько хочешь, ни разу не видела косых взглядов в сторону детей, которые брали за раз по четыре и подходили ещё)))
Аниматоры активны,с детьми играют,а уж на мини диско отжигают от души, особенно Роман! После мини диско награждают детей, поздравляют с др, провожают уезжающих. Немного затянуто, но мило и душевно. Шоу после шикарно. С юмором, шутками от ведущих, смеялись всегда от души. Играли в Бинго до ночи. Да, билетики на бинго продавали аниматоры, так же они продают сумочки для раскрашивания, футболки с именами и символикой отеля...ну а почему бы и нет)))хочешь бери, нет так нет. Более навязчивы продавцы из магазинов-предлагают поездки в город за лучшими товарами Турции)))конечно же со скидками)))и конечно же все настоящее)))вот от них отвязаться сложнее, но если чётко сказать нет, больше они не испытывают судьбу! Кстати, на счёт поездок-проще брать трансфер через приложение находить попутчиков и гонять в город за копье-отвезут-заберут всё чётко!
Пляж галька, без тапок прям острые ощущения)))но можно прыгать с Пирса, как вариант. Мы купались везде, тапочки привезли с собой, были готовы к этому и совершенно не расстроены, хотите песочек-вам в Сиде, Белек, ближе к Алании тоже песок. Лежаки не занимали, клали полотенца на тёплые камушки у моря, купались, загорали. Потом шли на горки-для отеля очень не плохо. Ну а за отстрыми ощущениями обязательно сгоняйте в аквапарк который в Белеке. Очереди сейчас не большие, стояли максимум 30 мин, конечно денег с собой берите, покушать там стоит дорого, но это же ожидаемо!!!
Были в хамаме отельном, пилинг массаж, масочка-всё удовольствие 79 евро (взрослый,ребёнок). 
На счёт денег. В отеле нужен нал. Интернет купить (бесплатный в неудобном месте),в хамам сходить, за полотенца оставить залог и всё такое. А так карта Мир. Но!!!Лучше Тиньков, часто сбер не проходит.
Вроде все)если есть вопросы - пишите!
И самое главное-просто забудьте о том, что Турция это ВСЁ ВКЛЮЧЕНО,и отдых ваш будет прекрасным)))",pos
79,2304225,"Отдыхали в отеле семьей из семи человек в конце Августа,начале Сентября. Подъехали к 13:00 , оформили бумаги, сходили пообедали , получили карточки от номеров . Девушки на Reception молодцы , обходительные,веселые. Номера достались - два в центральном корпусе и один в бунгало. Все с видом на море,за это отдельное спасибо!  
Территория отеля большая ,зеленая и ухоженная. Несколько бассейнов, водные горки. Народу в них тьма, поэтому их не посещали, старались как можно больше проводить время в море.  Питание - голодными точно не будете. Винная карта представлена как местной продукцией( бесплатно), так и импортной ( за деньги). Бармены и официанты - классные ребята, все делают быстро,четко и с улыбкой. Пляж большой , шезлонгов хватало всем, есть пирс на нем тоже имеются лежачие места. Вход в воду мелкие камушки. Для удобства имеются мостки с поручнями для  входа в море. Можно войти в море и с пирса. Напротив пляжа находится ""Черепаший остров"" , если есть желание можно арендовать педальный  катамаран (20 S) и сплавать . На остове есть остатки Византийской , в последствии Османской сторожевой крепости. Также можете прогуляться до мыса . На мысе перед вами предстанут остатки Византийского города- порта  Джустиниано Наполи . Предположительно возраст III век н.э. Идти до  мыса удобней по пляжу. Сам мыс утопает в зелени , сосны, кустарники . Открывается панорамный вид с одной стороны мыса на Аланию, с другой на пляж и "" Черепаший остров"". Будьте осторожнее , особенно беря с собой детей ! По бокам мыса отвесные скалы, высота которых достигает несколько десятков метров. 
Единственный минус данного отеля это интернет, его нет. Вернее  очень плохой а Wi Fi  только в одном месте, под землей ))) в конференц зале. 
В целом отдых в данном отеле нам всем понравился.",pos
80,2303872,"Провели свой отпуск в августе 2022года. Все было замечательно, начиная от встречи на ресепшене, заканчивая отъездом. Много русскоговорящего персонала. Анимация была на высшем уровне, спасибо огромное Даше за танцы, спортивные соревнования и йогу. Спасибо Немо, Кириллу и другим аниматорам за прекрасное настроение! С питанием все норм, но без особого разнообразия. Каждый день одни и те же блюда, но 10 дней можно продержаться. Пробуйте блюда по очереди. В общем, советую, отдыхайте с удовольствием и хорошим настроением!",pos
81,2303115,"Автор отзыва не дал развернутого описания об отдыхе в отеле.
Я хочу более детально поделиться своими впечатлениями об отдыхе в отеле.",pos
82,2302793,"Автор отзыва не дал развернутого описания об отдыхе в отеле.
Я хочу более детально поделиться своими впечатлениями об отдыхе в отеле.",pos
83,2302399,"Постараюсь написать кратно. В аэропорту были в 18:30. Прождали багаж 2 часа,поэтому  к автобусу подошли только в 20:30. Ехали до отеля в районе 2 часов.Данный отель выгружают одним из первых.
Встретили нас хорошо, отблагодарили за хорошее размещение и нас заселили во второе бунгало на второй этаж с видом на море.Прям напротив бассейна.
Хотели покормить ребенка в 22:45,в ресторане ничего не было,хотя должен быть поздний суп.
НОМЕР:
Номер небольшой,но уютный.Две отдельные кровати+ диванчик в нише. Ребенку на нем было очень удобно спать,плюс кондиционер не дул прям на него.
Сантехника уже немного устала,да и в целом видно что ремонт устарел.Но нам это не мешало)Самый ужасный минус отеля это шумоизоляция,ее как будто нет. Очень слышно как соседи заходят в свои номера,двери ужасно хлопают. Но для кого то это проблема,а для кого то нет.Кондиционер бесшумный,работает идеально. 
ПИТАНИЕ:
Есть из чего выбрать,всегда 5-6 гарниров на выбор. Пара видов мяса,рыба. Надоедает очень конечно, питание тянет только на 4. Главное что всегда находили чем покормить ребенка. Ужин с 19 до 21,советую приходить в районе 20,в 19 будете искать свободный стол минут 10.Но надо отдать должное официантам,они быстро все убирали и накрывали заново.
БАССЕЙН:
Народу очень много,больше чем на море. Около бассейна проходит вся движуха и анимация. Нам удовольствия бассейн не доставил,плавали на море. Ребенок только пару раз зашел в детский бассейн и все.
АНИМАЦИЯ:
Она есть,ребята молодцы. Постоянно какие то конкурсы и развлечения.Но она нам не пригодилась,так как все время проводили на море.Каждый вечер какие то мероприятия на сцене на любой вкус.
МОРЕ И ПЛЯЖ:
Это любовь! Волшебное море,чистое и спокойное. Вход немного проблемный, плавали в коралловых тапочках. Занимали крайние лежаки слева и купались с другой стороны пляжа,это территория между двух отелей. Народу там почти нет,иногда купались вообще одни. Где еще в Турции Вы это увидите? Вход там лучше,галька не такая колючая. Волны чуть сильнее,это очень здорово. Так же там есть большие камни, ребенку интересно было плавать с маской и разглядывать рыбок. 
Лежаки лучше занимать с самого утра, в районе 8 еще можно найти свободные в той части пляжа. Около пирса свободных уже не будет в это время. 
Пляж чистый и красивый. Вечером пирс красиво подсвечивается,можно покормить рыбок. Считаю что этот пляж с мысом и огромной береговой линией лучшее достоинство данного отеля. 
БАР: Многие переживают за алкоголь. Водка, вино,виски,пиво,джин. Коктейли типо джин-тоник + сироп бесплатные. Если нужен махито или тд то платно. Но опять же 1 доллар многое решает)
WI-fI: Брали платный,итого два ваучера. Обошлось в 40 евро. Но работает он просто ужасно, минуту ловит,две не ловит. В номере более менее, на море хорошо кстати,у бассейна вообще нет. Не стоит он и половину этих денег!
УБОРКА:
Знала что есть проблемы и соглашусь с этим. Но проблема решается легко чаевыми. Я понимаю что заплатив немалые деньги за отдых хочется что бы люди не халтурили. Но от 1 доллара в день Вы думаю не обеднеете))) но хотя бы Вам будут менять полотенца и постельное белье каждый день,крутить зверушек из полотенец(ребенок в восторге). Нам так было проще чем ходить и ругаться на ресепшн. Тут выбор за Вами. 

ОКРЕСТНОСТИ:
Есть где погулять,но деревушек и истинной турецкой жизни Вы не увидите. Чисто отельный район. За покупками ходили в SOHO,можно купить все что нужно. На нулевом этаже NEVA аутлет, отличный дисконт известных брендов. Частенько сбегали туда в жару. Идти 5 минут от отеля(засекали)
Пару раз ходили на базар ALARA, куча турецких магазинчиков с сувенирами и одеждой. Сначала идете до ТЦ SOHO до главной дороги, поворачиваете направо. Потом переходите через подземный переход и Вы на месте. Идти 15-17 минут(опять засекали),абсолютно не напряжно. Дойти можно и другим способом,повернуть налево до ТЦ SOHO,но в этом случае придется спускаться и подниматься с горки несколько раз. 

В общем что хочу сказать,мы вполне остались довольны. Неприятные мелочи есть везде, я не пожалела о своем выборе отеля. Отдельное спасибо за пляж!!!
*мы немного опасались отношения к русским в этом году. В отеле русских 30-40%. Остальные гости отеля  это замечательные иностранцы из разных стран. Все добродушные, веселые и открытые люди. 
Это был отдых вне политики,все вместе отдыхали,развлекались и веселились! 
За это тоже огромное спасибо!",pos
